batch,N,q,positive,value
11,1000000,0.996,True,9.297515076152479
11,1000000,0.997,True,10.61637997980794
11,1000000,0.998,True,13.048962639688
12,1000,0.95,False,-1.0168743890992578
12,1000,0.97,False,-0.5613581678054956
12,1000,0.99,False,0.3112290848164566
12,1000,0.995,False,1.0964611674179658
12,1000,0.95,True,2.0554439845791936
12,1000,0.96,True,2.076027120506856
12,1000,0.965,True,2.0863186884706875
12,1000,0.97,True,2.0966102564345186
12,1000,0.975,True,2.10690182439835
12,1000,0.98,True,2.1171933923621813
12,1000,0.985,True,2.127484960326013
12,1000,0.99,True,2.137776528289844
12,1000,0.995,True,2.1480680962536756
12,1000,0.996,True,2.1501264098464414
12,1000,0.997,True,2.1521847234392077
12,1000,0.998,True,2.154243037031974
12,10000,0.95,False,-1.0708069262624387
12,10000,0.97,False,-0.7128536077317684
12,10000,0.99,False,0.32670698150563365
12,10000,0.995,False,0.8570449397200263
12,10000,0.95,True,2.7269877585842117
12,10000,0.96,True,3.0653784733138014
12,10000,0.965,True,3.123830777636944
12,10000,0.97,True,3.2462272417934557
12,10000,0.975,True,3.599736608031775
12,10000,0.98,True,4.171387150709865
12,10000,0.985,True,5.04174851412794
12,10000,0.99,True,5.72862591810312
12,10000,0.995,True,7.754945278871899
12,10000,0.996,True,8.493667213816265
12,10000,0.997,True,9.232389148760628
12,10000,0.998,True,9.971111083704843
12,100000,0.95,False,-1.0851650403947273
12,100000,0.97,False,-0.7104973699623923
12,100000,0.99,False,0.0854559486361284
12,100000,0.995,False,0.6661110771045305
12,100000,0.95,True,2.9412945999176143
12,100000,0.96,True,3.2261151420726546
12,100000,0.965,True,3.422625401965859
12,100000,0.97,True,3.5648388580352095
12,100000,0.975,True,3.781473872790302
12,100000,0.98,True,4.091937774076998
12,100000,0.985,True,4.682447466126226
12,100000,0.99,True,5.734944226007301
12,100000,0.995,True,9.016480752404608
12,100000,0.996,True,10.850395737491846
12,100000,0.997,True,12.807147116911533
12,100000,0.998,True,14.271451680220636
12,1000000,0.95,False,-1.0798365751665853
12,1000000,0.97,False,-0.7025470670813043
12,1000000,0.99,False,0.1308206072808272
12,1000000,0.995,False,0.6843408949546639
12,1000000,0.95,True,2.874700151166962
12,1000000,0.96,True,3.2124819393210178
12,1000000,0.965,True,3.459795178291622
12,1000000,0.97,True,3.6657416151649453
12,1000000,0.975,True,3.958629565740483
12,1000000,0.98,True,4.387070034979077
12,1000000,0.985,True,4.854615216394634
12,1000000,0.99,True,5.648821710867736
12,1000000,0.995,True,7.588439945899128
12,1000000,0.996,True,8.179950380730444
12,1000000,0.997,True,10.593478693135353
12,1000000,0.998,True,15.957569191290947
13,1000,0.95,False,-1.0528800912181302
13,1000,0.97,False,-0.7857274158885543
13,1000,0.99,False,0.18131176519968545
13,1000,0.995,False,0.46290447797931206
13,1000,0.95,True,2.33036256367002
13,1000,0.96,True,2.6296931839165554
13,1000,0.965,True,2.7793584940398235
13,1000,0.97,True,2.9290238041630907
13,1000,0.975,True,3.0786891142863544
13,1000,0.98,True,3.228354424409622
13,1000,0.985,True,3.3780197345328897
13,1000,0.99,True,3.527685044656153
13,1000,0.995,True,3.677350354779421
13,1000,0.996,True,3.707283416804075
13,1000,0.997,True,3.7372164788287296
13,1000,0.998,True,3.76714954085338
13,10000,0.95,False,-1.066822536637729
13,10000,0.97,False,-0.6685727137677145
13,10000,0.99,False,0.10861814588533332
13,10000,0.995,False,0.5886461826064283
13,10000,0.95,True,2.9335012807040926
13,10000,0.96,True,3.145917040374353
13,10000,0.965,True,3.375384684308826
13,10000,0.97,True,3.653523670477402
13,10000,0.975,True,3.955998327763041
13,10000,0.98,True,3.956828794239185
13,10000,0.985,True,4.290510190203938
13,10000,0.99,True,5.2898934451458866
13,10000,0.995,True,7.137747390159558
13,10000,0.996,True,7.592165248169419
13,10000,0.997,True,8.046583106179334
13,10000,0.998,True,8.501000964189249
13,100000,0.95,False,-1.075957477759819
13,100000,0.97,False,-0.6908092738449593
13,100000,0.99,False,0.17056685034187274
13,100000,0.995,False,0.7495741827811484
13,100000,0.95,True,3.139381530553094
13,100000,0.96,True,3.3472778155966356
13,100000,0.965,True,3.851494102166252
13,100000,0.97,True,4.2470461253347995
13,100000,0.975,True,4.5962603503686115
13,100000,0.98,True,5.135665457871777
13,100000,0.985,True,5.8812845552909865
13,100000,0.99,True,7.202865006217348
13,100000,0.995,True,13.726651440193514
13,100000,0.996,True,14.465109512053154
13,100000,0.997,True,14.717338537441307
13,100000,0.998,True,16.134301448428417
13,1000000,0.95,False,-1.079390705329526
13,1000000,0.97,False,-0.7054578830443048
13,1000000,0.99,False,0.11607685348420248
13,1000000,0.995,False,0.6684468465626728
13,1000000,0.95,True,2.8800827027252467
13,1000000,0.96,True,3.2384691894134914
13,1000000,0.965,True,3.4313535353608096
13,1000000,0.97,True,3.647816407413022
13,1000000,0.975,True,3.8978578084228657
13,1000000,0.98,True,4.3177308474253016
13,1000000,0.985,True,5.003410707619981
13,1000000,0.99,True,5.745880910245383
13,1000000,0.995,True,8.560047983778654
13,1000000,0.996,True,9.817526967696761
13,1000000,0.997,True,11.745341226264276
13,1000000,0.998,True,15.169156680212502
14,1000,0.95,False,-1.0844982932619398
14,1000,0.97,False,-0.7297728933274321
14,1000,0.99,False,0.49466524131614475
14,1000,0.995,False,0.8261736517034246
14,1000,0.95,True,2.0462799836280006
14,1000,0.96,True,2.2548785436966403
14,1000,0.965,True,2.3591778237309633
14,1000,0.97,True,2.463477103765283
14,1000,0.975,True,2.5677763837996057
14,1000,0.98,True,2.6720756638339256
14,1000,0.985,True,2.776374943868248
14,1000,0.99,True,2.8806742239025684
14,1000,0.995,True,2.984973503936891
14,1000,0.996,True,3.0058333599437534
14,1000,0.997,True,3.0266932159506186
14,1000,0.998,True,3.0475530719574833
14,10000,0.95,False,-1.0755237129653823
14,10000,0.97,False,-0.7060448803008288
14,10000,0.99,False,0.1552492053507005
14,10000,0.995,False,0.6847978272720017
14,10000,0.95,True,3.5827858597807847
14,10000,0.96,True,4.933369818959859
14,10000,0.965,True,5.039856356414667
14,10000,0.97,True,5.095219289073901
14,10000,0.975,True,5.12502041933535
14,10000,0.98,True,5.37992016590907
14,10000,0.985,True,5.668555003172644
14,10000,0.99,True,6.024660021815903
14,10000,0.995,True,7.496641515047878
14,10000,0.996,True,7.902625461153105
14,10000,0.997,True,8.30860940725838
14,10000,0.998,True,8.714593353363655
14,100000,0.95,False,-1.076393399248495
14,100000,0.97,False,-0.7058589464078359
14,100000,0.99,False,0.14956311661017851
14,100000,0.995,False,0.7341087516910465
14,100000,0.95,True,3.1269566934824304
14,100000,0.96,True,3.3700994608941452
14,100000,0.965,True,3.562297851075766
14,100000,0.97,True,3.9390020125597065
14,100000,0.975,True,4.21291591777921
14,100000,0.98,True,4.901758354295302
14,100000,0.985,True,6.235462222119707
14,100000,0.99,True,7.9585569189429854
14,100000,0.995,True,9.990746773826949
14,100000,0.996,True,10.44152228111308
14,100000,0.997,True,11.1665427660187
14,100000,0.998,True,14.112109301033296
14,1000000,0.95,False,-1.0698039387180165
14,1000000,0.97,False,-0.6877230454881195
14,1000000,0.99,False,0.13680510244819133
14,1000000,0.995,False,0.6985099685509211
14,1000000,0.95,True,2.9790227637531004
14,1000000,0.96,True,3.366609007348768
14,1000000,0.965,True,3.589417616098033
14,1000000,0.97,True,3.8444073953679156
14,1000000,0.975,True,4.177801702832277
14,1000000,0.98,True,4.664774977526388
14,1000000,0.985,True,5.318603172623294
14,1000000,0.99,True,6.662448039597854
14,1000000,0.995,True,9.440614806373846
14,1000000,0.996,True,11.081385286948343
14,1000000,0.997,True,13.80428984349853
14,1000000,0.998,True,17.18147115250117
15,1000,0.95,False,-1.0328297183523014
15,1000,0.97,False,-0.6757997629345993
15,1000,0.99,False,-0.04948614386878897
15,1000,0.995,False,0.09876272537551982
15,1000,0.95,True,1.1814357452475441
15,1000,0.96,True,1.2193606869532472
15,1000,0.965,True,1.2383231578060991
15,1000,0.97,True,1.2572856286589504
15,1000,0.975,True,1.2762480995118022
15,1000,0.98,True,1.295210570364654
15,1000,0.985,True,1.3141730412175052
15,1000,0.99,True,1.3331355120703572
15,1000,0.995,True,1.3520979829232085
15,1000,0.996,True,1.3558904770937792
15,1000,0.997,True,1.3596829712643497
15,1000,0.998,True,1.3634754654349197
15,10000,0.95,False,-1.1400604336947187
15,10000,0.97,False,-0.7844016544084604
15,10000,0.99,False,-0.03009639714810633
15,10000,0.995,False,0.46473914786232645
15,10000,0.95,True,2.4734885753236906
15,10000,0.96,True,2.7215578178937605
15,10000,0.965,True,2.906493331733366
15,10000,0.97,True,3.195498979914289
15,10000,0.975,True,3.7099899191680974
15,10000,0.98,True,4.217597630876932
15,10000,0.985,True,4.699393239292186
15,10000,0.99,True,5.225762100750128
15,10000,0.995,True,6.131003613071077
15,10000,0.996,True,6.312051915535261
15,10000,0.997,True,6.493100217999446
15,10000,0.998,True,6.67414852046363
15,100000,0.95,False,-1.072032898071248
15,100000,0.97,False,-0.690601888033796
15,100000,0.99,False,0.14931359239139497
15,100000,0.995,False,0.6897864815653257
15,100000,0.95,True,2.726675643451115
15,100000,0.96,True,2.9906398542683337
15,100000,0.965,True,3.3379204467786745
15,100000,0.97,True,3.5799857382352167
15,100000,0.975,True,3.832828894401801
15,100000,0.98,True,4.246058477347925
15,100000,0.985,True,5.045794067768124
15,100000,0.99,True,6.559834102588516
15,100000,0.995,True,7.8286010838432
15,100000,0.996,True,7.853190994424819
15,100000,0.997,True,7.900152949999326
15,100000,0.998,True,8.09755640419496
15,1000000,0.95,False,-1.078695267484031
15,1000000,0.97,False,-0.7050802250616065
15,1000000,0.99,False,0.11587258968352755
15,1000000,0.995,False,0.6745765934773701
15,1000000,0.95,True,2.995759623865915
15,1000000,0.96,True,3.2996171447685727
15,1000000,0.965,True,3.538267856539866
15,1000000,0.97,True,3.863123088949922
15,1000000,0.975,True,4.16180910192913
15,1000000,0.98,True,4.606334982026029
15,1000000,0.985,True,5.404385890317191
15,1000000,0.99,True,6.607797457127715
15,1000000,0.995,True,9.331804820485095
15,1000000,0.996,True,11.212758628938516
15,1000000,0.997,True,12.443825607997148
15,1000000,0.998,True,14.642273990750454
16,1000,0.95,False,-1.0460648795998717
16,1000,0.97,False,-0.6735465207399474
16,1000,0.99,False,-0.017424642505951136
16,1000,0.995,False,0.6784952231415158
16,1000,0.95,True,1.3006113549715388
16,1000,0.96,True,1.302560628309472
16,1000,0.965,True,1.3035352649784386
16,1000,0.97,True,1.3045099016474053
16,1000,0.975,True,1.3054845383163718
16,1000,0.98,True,1.3064591749853387
16,1000,0.985,True,1.3074338116543054
16,1000,0.99,True,1.308408448323272
16,1000,0.995,True,1.3093830849922385
16,1000,0.996,True,1.3095780123260319
16,1000,0.997,True,1.3097729396598252
16,1000,0.998,True,1.3099678669936186
16,10000,0.95,False,-1.134596722749311
16,10000,0.97,False,-0.7630694530697658
16,10000,0.99,False,-0.09880581721292002
16,10000,0.995,False,0.3930920149527294
16,10000,0.95,True,3.4113490136562845
16,10000,0.96,True,4.238088908619375
16,10000,0.965,True,5.158534357900141
16,10000,0.97,True,5.489470525282629
16,10000,0.975,True,5.525652051715962
16,10000,0.98,True,6.907028084124615
16,10000,0.985,True,9.969897249002393
16,10000,0.99,True,44.51784521262561
16,10000,0.995,True,189.26356897186722
16,10000,0.996,True,218.21271372371646
16,10000,0.997,True,247.16185847556568
16,10000,0.998,True,276.1110032274103
16,100000,0.95,False,-1.0680058856914416
16,100000,0.97,False,-0.6914816055554106
16,100000,0.99,False,0.12191044482502664
16,100000,0.995,False,0.719964505395607
16,100000,0.95,True,3.0671255803014374
16,100000,0.96,True,3.3789740704896296
16,100000,0.965,True,3.4956494519966093
16,100000,0.97,True,3.6234545153632856
16,100000,0.975,True,3.8870699509673283
16,100000,0.98,True,4.532172256493003
16,100000,0.985,True,5.203131067576812
16,100000,0.99,True,5.804052973922628
16,100000,0.995,True,8.046073658498267
16,100000,0.996,True,9.435401676623698
16,100000,0.997,True,10.212387458127498
16,100000,0.998,True,13.752738778772345
16,1000000,0.95,False,-1.0767894309054973
16,1000000,0.97,False,-0.6991864176188622
16,1000000,0.99,False,0.12389413540396176
16,1000000,0.995,False,0.6910090341789875
16,1000000,0.95,True,2.8658250389632296
16,1000000,0.96,True,3.191360960068886
16,1000000,0.965,True,3.3866635560022837
16,1000000,0.97,True,3.672898762238874
16,1000000,0.975,True,4.001805658799228
16,1000000,0.98,True,4.6169919265811625
16,1000000,0.985,True,5.33949752543271
16,1000000,0.99,True,6.42012181843384
16,1000000,0.995,True,8.662543867559222
16,1000000,0.996,True,9.828134812599743
16,1000000,0.997,True,12.024722782156623
16,1000000,0.998,True,14.359025140286562
17,1000,0.95,False,-1.2342038684981378
17,1000,0.97,False,-0.8601726474504284
17,1000,0.99,False,-0.0789973073681615
17,1000,0.995,False,0.49025756277947397
17,1000,0.95,True,1.857976827560797
17,1000,0.96,True,1.9414341189759923
17,1000,0.965,True,1.9831627646835894
17,1000,0.97,True,2.024891410391187
17,1000,0.975,True,2.0666200560987846
17,1000,0.98,True,2.108348701806382
17,1000,0.985,True,2.1500773475139794
17,1000,0.99,True,2.1918059932215765
17,1000,0.995,True,2.233534638929174
17,1000,0.996,True,2.241880368070694
17,1000,0.997,True,2.2502260972122134
17,1000,0.998,True,2.2585718263537324
17,10000,0.95,False,-1.1200494598822273
17,10000,0.97,False,-0.7030294448890657
17,10000,0.99,False,0.04071354780994771
17,10000,0.995,False,0.54032361516449
17,10000,0.95,True,2.8449421985444223
17,10000,0.96,True,3.1112162811738795
17,10000,0.965,True,3.1865340095380326
17,10000,0.97,True,3.2385535444269786
17,10000,0.975,True,3.5560589755534857
17,10000,0.98,True,4.010100010459317
17,10000,0.985,True,8.295053626812477
17,10000,0.99,True,13.701249949930759
17,10000,0.995,True,25.112553495767962
17,10000,0.996,True,27.54813609147278
17,10000,0.997,True,29.983718687177927
17,10000,0.998,True,32.41930128288275
17,100000,0.95,False,-1.0761658718532554
17,100000,0.97,False,-0.6953532104922844
17,100000,0.99,False,0.1396531364420494
17,100000,0.995,False,0.7090529141688372
17,100000,0.95,True,3.279579604374281
17,100000,0.96,True,3.683097103626538
17,100000,0.965,True,3.8585368919481606
17,100000,0.97,True,4.063584750822704
17,100000,0.975,True,4.324273184377571
17,100000,0.98,True,5.119032971487103
17,100000,0.985,True,5.563533920608464
17,100000,0.99,True,6.460640530441038
17,100000,0.995,True,7.386090143386288
17,100000,0.996,True,7.692408236576891
17,100000,0.997,True,8.063328273402574
17,100000,0.998,True,9.249076593793667
17,1000000,0.95,False,-1.0768499258822295
17,1000000,0.97,False,-0.7063479109707873
17,1000000,0.99,False,0.11128168009529059
17,1000000,0.995,False,0.667566256182757
17,1000000,0.95,True,2.8134093462037724
17,1000000,0.96,True,3.141712392189408
17,1000000,0.965,True,3.318517339045976
17,1000000,0.97,True,3.5734320979780128
17,1000000,0.975,True,3.8058105247446896
17,1000000,0.98,True,4.260300422764099
17,1000000,0.985,True,4.8376574524761615
17,1000000,0.99,True,5.845657047090648
17,1000000,0.995,True,7.883918467631817
17,1000000,0.996,True,9.099361031116683
17,1000000,0.997,True,10.088736274444951
17,1000000,0.998,True,11.541759246435435
18,1000,0.95,False,-1.1601463080709766
18,1000,0.97,False,-0.831928724879874
18,1000,0.99,False,-0.11094751863880031
18,1000,0.995,False,0.1582019270937367
18,1000,0.95,True,2.5312192028607745
18,1000,0.96,True,2.562482601092335
18,1000,0.965,True,2.578114300208115
18,1000,0.97,True,2.593745999323896
18,1000,0.975,True,2.6093776984396757
18,1000,0.98,True,2.625009397555456
18,1000,0.985,True,2.640641096671236
18,1000,0.99,True,2.6562727957870162
18,1000,0.995,True,2.6719044949027966
18,1000,0.996,True,2.6750308347259524
18,1000,0.997,True,2.6781571745491086
18,1000,0.998,True,2.681283514372265
18,10000,0.95,False,-1.084574013955449
18,10000,0.97,False,-0.7317318683306603
18,10000,0.99,False,0.007609079741864117
18,10000,0.995,False,0.44757895576155565
18,10000,0.95,True,2.384370301064922
18,10000,0.96,True,2.5794880644797877
18,10000,0.965,True,2.696397552562665
18,10000,0.97,True,2.816502015713748
18,10000,0.975,True,3.05587226322616
18,10000,0.98,True,3.311144615320076
18,10000,0.985,True,3.4308815211019623
18,10000,0.99,True,3.539083495282823
18,10000,0.995,True,3.763279435086275
18,10000,0.996,True,3.8090655125622543
18,10000,0.997,True,3.854851590038234
18,10000,0.998,True,3.9006376675142134
18,100000,0.95,False,-1.0785010506748123
18,100000,0.97,False,-0.6979647471190304
18,100000,0.99,False,0.11217037175690944
18,100000,0.995,False,0.6113092732657774
18,100000,0.95,True,2.81983313213241
18,100000,0.96,True,3.326546882224886
18,100000,0.965,True,3.559189796849963
18,100000,0.97,True,3.669963816570641
18,100000,0.975,True,4.131497747887756
18,100000,0.98,True,4.605157695360764
18,100000,0.985,True,5.2064273763703985
18,100000,0.99,True,5.643126869523593
18,100000,0.995,True,7.054441198996724
18,100000,0.996,True,7.595051805406516
18,100000,0.997,True,8.06509148800966
18,100000,0.998,True,8.434992494941309
18,1000000,0.95,False,-1.0768057017035102
18,1000000,0.97,False,-0.6999888449782006
18,1000000,0.99,False,0.12319604949313591
18,1000000,0.995,False,0.6826758027965739
18,1000000,0.95,True,2.908930983008961
18,1000000,0.96,True,3.2562154504076393
18,1000000,0.965,True,3.484440656897238
18,1000000,0.97,True,3.740952177149202
18,1000000,0.975,True,4.091449880700442
18,1000000,0.98,True,4.540587802128659
18,1000000,0.985,True,5.274868590881695
18,1000000,0.99,True,6.44086666043963
18,1000000,0.995,True,8.690556063365795
18,1000000,0.996,True,9.318126484839409
18,1000000,0.997,True,10.276553157260595
18,1000000,0.998,True,13.286475401272963
19,1000,0.95,False,-1.064799650288568
19,1000,0.97,False,-0.6549443652788913
19,1000,0.99,False,-0.005993534210406284
19,1000,0.995,False,0.27646639110060744
19,1000,0.95,True,1.5950565877437697
19,1000,0.96,True,1.7181673796560495
19,1000,0.965,True,1.779722775612188
19,1000,0.97,True,1.8412781715683266
19,1000,0.975,True,1.9028335675244654
19,1000,0.98,True,1.964388963480604
19,1000,0.985,True,2.0259443594367426
19,1000,0.99,True,2.0874997553928814
19,1000,0.995,True,2.1490551513490197
19,1000,0.996,True,2.1613662305402483
19,1000,0.997,True,2.173677309731476
19,1000,0.998,True,2.185988388922702
19,10000,0.95,False,-1.0078766659556149
19,10000,0.97,False,-0.65178683430523
